,Country,Region,Happiness Rank,Happiness Score,Standard Error,Economy (GDP per Capita),Social support,Healthy life expectancy,Freedom to make life choices,Trust (Government Corruption),Generosity,Dystopia Residual,Cluster,Year,name,region,subregion,population,area
617,Mauritania,Sub-Saharan Africa,124,4.436,0.03947,0.45407,0.86908,0.35874,0.24232,0.17461,0.219,2.11773,0,2017,Mauritania,Africa,Western Africa,3718678,1030700
618,Mauritania,Sub-Saharan Africa,124,4.436,0.03947,0.45407,0.86908,0.35874,0.24232,0.17461,0.219,2.11773,0,2018,Mauritania,Africa,Western Africa,3718678,1030700
619,Mauritania,Sub-Saharan Africa,124,4.436,0.03947,0.45407,0.86908,0.35874,0.24232,0.17461,0.219,2.11773,0,2015,Mauritania,Africa,Western Africa,3718678,1030700
620,Kenya,Sub-Saharan Africa,125,4.419,0.04734,0.36471,0.99876,0.41435,0.42215,0.05839,0.37542,1.78555,0,2015,Kenya,Africa,Eastern Africa,47251000,580367
621,Kenya,Sub-Saharan Africa,125,4.419,0.04734,0.36471,0.99876,0.41435,0.42215,0.05839,0.37542,1.78555,0,2018,Kenya,Africa,Eastern Africa,47251000,580367
622,Kenya,Sub-Saharan Africa,125,4.419,0.04734,0.36471,0.99876,0.41435,0.42215,0.05839,0.37542,1.78555,0,2015,Kenya,Africa,Eastern Africa,47251000,580367
623,Kenya,Sub-Saharan Africa,125,4.419,0.04734,0.36471,0.99876,0.41435,0.42215,0.05839,0.37542,1.78555,0,2019,Kenya,Africa,Eastern Africa,47251000,580367
624,Kenya,Sub-Saharan Africa,125,4.419,0.04734,0.36471,0.99876,0.41435,0.42215,0.05839,0.37542,1.78555,0,2017,Kenya,Africa,Eastern Africa,47251000,580367
625,Djibouti,Sub-Saharan Africa,126,4.369,0.08096,0.44025,0.59207,0.36291,0.46074,0.199,0.18093,2.05125,0,2017,Djibouti,Africa,Eastern Africa,900000,23200
626,Djibouti,Sub-Saharan Africa,126,4.369,0.08096,0.44025,0.59207,0.36291,0.46074,0.199,0.18093,2.05125,0,2015,Djibouti,Africa,Eastern Africa,900000,23200
627,Djibouti,Sub-Saharan Africa,126,4.369,0.08096,0.44025,0.59207,0.36291,0.46074,0.199,0.18093,2.05125,0,2019,Djibouti,Africa,Eastern Africa,900000,23200
628,Djibouti,Sub-Saharan Africa,126,4.369,0.08096,0.44025,0.59207,0.36291,0.46074,0.199,0.18093,2.05125,0,2018,Djibouti,Africa,Eastern Africa,900000,23200
629,Djibouti,Sub-Saharan Africa,126,4.369,0.08096,0.44025,0.59207,0.36291,0.46074,0.199,0.18093,2.05125,0,2015,Djibouti,Africa,Eastern Africa,900000,23200
630,Armenia,Central and Eastern Europe,127,4.35,0.04763,0.76821,0.77711,0.7299,0.19847,0.039,0.07855,1.75873,0,2015,Armenia,Asia,Western Asia,2994400,29743
631,Armenia,Central and Eastern Europe,127,4.35,0.04763,0.76821,0.77711,0.7299,0.19847,0.039,0.07855,1.75873,0,2018,Armenia,Asia,Western Asia,2994400,29743
632,Armenia,Central and Eastern Europe,127,4.35,0.04763,0.76821,0.77711,0.7299,0.19847,0.039,0.07855,1.75873,0,2017,Armenia,Asia,Western Asia,2994400,29743
633,Armenia,Central and Eastern Europe,127,4.35,0.04763,0.76821,0.77711,0.7299,0.19847,0.039,0.07855,1.75873,0,2015,Armenia,Asia,Western Asia,2994400,29743
634,Armenia,Central and Eastern Europe,127,4.35,0.04763,0.76821,0.77711,0.7299,0.19847,0.039,0.07855,1.75873,0,2019,Armenia,Asia,Western Asia,2994400,29743
635,Botswana,Sub-Saharan Africa,128,4.332,0.04934,0.99355,1.10464,0.04776,0.49495,0.12474,0.10461,1.46181,0,2019,Botswana,Africa,Southern Africa,2141206,582000
636,Botswana,Sub-Saharan Africa,128,4.332,0.04934,0.99355,1.10464,0.04776,0.49495,0.12474,0.10461,1.46181,0,2015,Botswana,Africa,Southern Africa,2141206,582000
637,Botswana,Sub-Saharan Africa,128,4.332,0.04934,0.99355,1.10464,0.04776,0.49495,0.12474,0.10461,1.46181,0,2015,Botswana,Africa,Southern Africa,2141206,582000
638,Botswana,Sub-Saharan Africa,128,4.332,0.04934,0.99355,1.10464,0.04776,0.49495,0.12474,0.10461,1.46181,0,2018,Botswana,Africa,Southern Africa,2141206,582000
639,Botswana,Sub-Saharan Africa,128,4.332,0.04934,0.99355,1.10464,0.04776,0.49495,0.12474,0.10461,1.46181,0,2017,Botswana,Africa,Southern Africa,2141206,582000
640,Myanmar,Southeastern Asia,129,4.307,0.04351,0.27108,0.70905,0.48246,0.44017,0.19034,0.40828,1.41805,0,2019,Myanmar,Asia,South-Eastern Asia,51419420,676578
641,Myanmar,Southeastern Asia,129,4.307,0.04351,0.27108,0.70905,0.48246,0.44017,0.19034,0.40828,1.41805,0,2015,Myanmar,Asia,South-Eastern Asia,51419420,676578
642,Myanmar,Southeastern Asia,129,4.307,0.04351,0.27108,0.70905,0.48246,0.44017,0.19034,0.40828,1.41805,0,2015,Myanmar,Asia,South-Eastern Asia,51419420,676578
643,Myanmar,Southeastern Asia,129,4.307,0.04351,0.27108,0.70905,0.48246,0.44017,0.19034,0.40828,1.41805,0,2018,Myanmar,Asia,South-Eastern Asia,51419420,676578
644,Myanmar,Southeastern Asia,129,4.307,0.04351,0.27108,0.70905,0.48246,0.44017,0.19034,0.40828,1.41805,0,2017,Myanmar,Asia,South-Eastern Asia,51419420,676578
645,Georgia,Central and Eastern Europe,130,4.297,0.04221,0.7419,0.38562,0.72926,0.40577,0.199,0.05547,1.59541,0,2015,Georgia,Asia,Western Asia,3720400,69700
646,Georgia,Central and Eastern Europe,130,4.297,0.04221,0.7419,0.38562,0.72926,0.40577,0.199,0.05547,1.59541,0,2018,Georgia,Asia,Western Asia,3720400,69700
647,Georgia,Central and Eastern Europe,130,4.297,0.04221,0.7419,0.38562,0.72926,0.40577,0.199,0.05547,1.59541,0,2017,Georgia,Asia,Western Asia,3720400,69700
648,Georgia,Central and Eastern Europe,130,4.297,0.04221,0.7419,0.38562,0.72926,0.40577,0.199,0.05547,1.59541,0,2019,Georgia,Asia,Western Asia,3720400,69700
649,Georgia,Central and Eastern Europe,130,4.297,0.04221,0.7419,0.38562,0.72926,0.40577,0.199,0.05547,1.59541,0,2015,Georgia,Asia,Western Asia,3720400,69700
650,Malawi,Sub-Saharan Africa,131,4.292,0.0613,0.01604,0.41134,0.22562,0.43054,0.06977,0.33128,2.80791,0,2015,Malawi,Africa,Eastern Africa,16832910,118484
651,Malawi,Sub-Saharan Africa,131,4.292,0.0613,0.01604,0.41134,0.22562,0.43054,0.06977,0.33128,2.80791,0,2015,Malawi,Africa,Eastern Africa,16832910,118484
652,Malawi,Sub-Saharan Africa,131,4.292,0.0613,0.01604,0.41134,0.22562,0.43054,0.06977,0.33128,2.80791,0,2017,Malawi,Africa,Eastern Africa,16832910,118484
653,Malawi,Sub-Saharan Africa,131,4.292,0.0613,0.01604,0.41134,0.22562,0.43054,0.06977,0.33128,2.80791,0,2019,Malawi,Africa,Eastern Africa,16832910,118484
654,Malawi,Sub-Saharan Africa,131,4.292,0.0613,0.01604,0.41134,0.22562,0.43054,0.06977,0.33128,2.80791,0,2018,Malawi,Africa,Eastern Africa,16832910,118484
655,Sri Lanka,Southern Asia,132,4.271,0.03751,0.83524,1.01905,0.70806,0.53726,0.09179,0.40828,0.67108,0,2015,Sri Lanka,Asia,Southern Asia,20966000,65610
656,Sri Lanka,Southern Asia,132,4.271,0.03751,0.83524,1.01905,0.70806,0.53726,0.09179,0.40828,0.67108,0,2015,Sri Lanka,Asia,Southern Asia,20966000,65610
657,Sri Lanka,Southern Asia,132,4.271,0.03751,0.83524,1.01905,0.70806,0.53726,0.09179,0.40828,0.67108,0,2017,Sri Lanka,Asia,Southern Asia,20966000,65610
658,Sri Lanka,Southern Asia,132,4.271,0.03751,0.83524,1.01905,0.70806,0.53726,0.09179,0.40828,0.67108,0,2018,Sri Lanka,Asia,Southern Asia,20966000,65610
659,Sri Lanka,Southern Asia,132,4.271,0.03751,0.83524,1.01905,0.70806,0.53726,0.09179,0.40828,0.67108,0,2019,Sri Lanka,Asia,Southern Asia,20966000,65610
660,Cameroon,Sub-Saharan Africa,133,4.252,0.04678,0.4225,0.88767,0.23402,0.49309,0.05786,0.20618,1.95071,0,2018,Cameroon,Africa,Middle Africa,22709892,475442
661,Cameroon,Sub-Saharan Africa,133,4.252,0.04678,0.4225,0.88767,0.23402,0.49309,0.05786,0.20618,1.95071,0,2017,Cameroon,Africa,Middle Africa,22709892,475442
662,Cameroon,Sub-Saharan Africa,133,4.252,0.04678,0.4225,0.88767,0.23402,0.49309,0.05786,0.20618,1.95071,0,2015,Cameroon,Africa,Middle Africa,22709892,475442
663,Cameroon,Sub-Saharan Africa,133,4.252,0.04678,0.4225,0.88767,0.23402,0.49309,0.05786,0.20618,1.95071,0,2015,Cameroon,Africa,Middle Africa,22709892,475442
664,Cameroon,Sub-Saharan Africa,133,4.252,0.04678,0.4225,0.88767,0.23402,0.49309,0.05786,0.20618,1.95071,0,2019,Cameroon,Africa,Middle Africa,22709892,475442
665,Bulgaria,Central and Eastern Europe,134,4.218,0.04828,1.01216,1.10614,0.76649,0.30587,0.00872,0.11921,0.89991,0,2017,Bulgaria,Europe,Eastern Europe,7153784,110879
666,Bulgaria,Central and Eastern Europe,134,4.218,0.04828,1.01216,1.10614,0.76649,0.30587,0.00872,0.11921,0.89991,0,2018,Bulgaria,Europe,Eastern Europe,7153784,110879
667,Bulgaria,Central and Eastern Europe,134,4.218,0.04828,1.01216,1.10614,0.76649,0.30587,0.00872,0.11921,0.89991,0,2015,Bulgaria,Europe,Eastern Europe,7153784,110879
668,Bulgaria,Central and Eastern Europe,134,4.218,0.04828,1.01216,1.10614,0.76649,0.30587,0.00872,0.11921,0.89991,0,2019,Bulgaria,Europe,Eastern Europe,7153784,110879
669,Bulgaria,Central and Eastern Europe,134,4.218,0.04828,1.01216,1.10614,0.76649,0.30587,0.00872,0.11921,0.89991,0,2015,Bulgaria,Europe,Eastern Europe,7153784,110879
670,Egypt,Middle East and Northern Africa,135,4.194,0.0326,0.8818,0.747,0.61712,0.17288,0.06324,0.11291,1.59927,0,2015,Egypt,Africa,Northern Africa,91290000,1002450
671,Egypt,Middle East and Northern Africa,135,4.194,0.0326,0.8818,0.747,0.61712,0.17288,0.06324,0.11291,1.59927,0,2018,Egypt,Africa,Northern Africa,91290000,1002450
672,Egypt,Middle East and Northern Africa,135,4.194,0.0326,0.8818,0.747,0.61712,0.17288,0.06324,0.11291,1.59927,0,2015,Egypt,Africa,Northern Africa,91290000,1002450
673,Egypt,Middle East and Northern Africa,135,4.194,0.0326,0.8818,0.747,0.61712,0.17288,0.06324,0.11291,1.59927,0,2019,Egypt,Africa,Northern Africa,91290000,1002450
674,Egypt,Middle East and Northern Africa,135,4.194,0.0326,0.8818,0.747,0.61712,0.17288,0.06324,0.11291,1.59927,0,2017,Egypt,Africa,Northern Africa,91290000,1002450
675,Yemen,Middle East and Northern Africa,136,4.077,0.04367,0.54649,0.68093,0.40064,0.35571,0.07854,0.09131,1.92313,0,2017,Yemen,Asia,Western Asia,27478000,527968
676,Yemen,Middle East and Northern Africa,136,4.077,0.04367,0.54649,0.68093,0.40064,0.35571,0.07854,0.09131,1.92313,0,2018,Yemen,Asia,Western Asia,27478000,527968
677,Yemen,Middle East and Northern Africa,136,4.077,0.04367,0.54649,0.68093,0.40064,0.35571,0.07854,0.09131,1.92313,0,2015,Yemen,Asia,Western Asia,27478000,527968
678,Yemen,Middle East and Northern Africa,136,4.077,0.04367,0.54649,0.68093,0.40064,0.35571,0.07854,0.09131,1.92313,0,2015,Yemen,Asia,Western Asia,27478000,527968
679,Yemen,Middle East and Northern Africa,136,4.077,0.04367,0.54649,0.68093,0.40064,0.35571,0.07854,0.09131,1.92313,0,2019,Yemen,Asia,Western Asia,27478000,527968
680,Angola,Sub-Saharan Africa,137,4.033,0.04758,0.75778,0.8604,0.16683,0.10384,0.07122,0.12344,1.94939,0,2018,Angola,Africa,Middle Africa,25868000,1246700
681,Angola,Sub-Saharan Africa,137,4.033,0.04758,0.75778,0.8604,0.16683,0.10384,0.07122,0.12344,1.94939,0,2019,Angola,Africa,Middle Africa,25868000,1246700
682,Angola,Sub-Saharan Africa,137,4.033,0.04758,0.75778,0.8604,0.16683,0.10384,0.07122,0.12344,1.94939,0,2015,Angola,Africa,Middle Africa,25868000,1246700
683,Angola,Sub-Saharan Africa,137,4.033,0.04758,0.75778,0.8604,0.16683,0.10384,0.07122,0.12344,1.94939,0,2017,Angola,Africa,Middle Africa,25868000,1246700
684,Angola,Sub-Saharan Africa,137,4.033,0.04758,0.75778,0.8604,0.16683,0.10384,0.07122,0.12344,1.94939,0,2015,Angola,Africa,Middle Africa,25868000,1246700
685,Mali,Sub-Saharan Africa,138,3.995,0.05602,0.26074,1.03526,0.20583,0.38857,0.12352,0.18798,1.79293,0,2018,Mali,Africa,Western Africa,18135000,1240192
686,Mali,Sub-Saharan Africa,138,3.995,0.05602,0.26074,1.03526,0.20583,0.38857,0.12352,0.18798,1.79293,0,2015,Mali,Africa,Western Africa,18135000,1240192
687,Mali,Sub-Saharan Africa,138,3.995,0.05602,0.26074,1.03526,0.20583,0.38857,0.12352,0.18798,1.79293,0,2019,Mali,Africa,Western Africa,18135000,1240192
688,Mali,Sub-Saharan Africa,138,3.995,0.05602,0.26074,1.03526,0.20583,0.38857,0.12352,0.18798,1.79293,0,2015,Mali,Africa,Western Africa,18135000,1240192
689,Mali,Sub-Saharan Africa,138,3.995,0.05602,0.26074,1.03526,0.20583,0.38857,0.12352,0.18798,1.79293,0,2017,Mali,Africa,Western Africa,18135000,1240192
690,Congo (Brazzaville),Sub-Saharan Africa,139,3.989,0.06682,0.67866,0.6629,0.31051,0.41466,0.11686,0.12388,1.68135,0,2017,,,,,
691,Congo (Brazzaville),Sub-Saharan Africa,139,3.989,0.06682,0.67866,0.6629,0.31051,0.41466,0.11686,0.12388,1.68135,0,2015,,,,,
692,Congo (Brazzaville),Sub-Saharan Africa,139,3.989,0.06682,0.67866,0.6629,0.31051,0.41466,0.11686,0.12388,1.68135,0,2015,,,,,
693,Congo (Brazzaville),Sub-Saharan Africa,139,3.989,0.06682,0.67866,0.6629,0.31051,0.41466,0.11686,0.12388,1.68135,0,2018,,,,,
694,Congo (Brazzaville),Sub-Saharan Africa,139,3.989,0.06682,0.67866,0.6629,0.31051,0.41466,0.11686,0.12388,1.68135,0,2019,,,,,
695,Comoros,Sub-Saharan Africa,140,3.956,0.04797,0.23906,0.79273,0.36315,0.22917,0.199,0.17441,1.95812,0,2015,Comoros,Africa,Eastern Africa,806153,1862
696,Comoros,Sub-Saharan Africa,140,3.956,0.04797,0.23906,0.79273,0.36315,0.22917,0.199,0.17441,1.95812,0,2015,Comoros,Africa,Eastern Africa,806153,1862
697,Comoros,Sub-Saharan Africa,140,3.956,0.04797,0.23906,0.79273,0.36315,0.22917,0.199,0.17441,1.95812,0,2018,Comoros,Africa,Eastern Africa,806153,1862
698,Comoros,Sub-Saharan Africa,140,3.956,0.04797,0.23906,0.79273,0.36315,0.22917,0.199,0.17441,1.95812,0,2017,Comoros,Africa,Eastern Africa,806153,1862
699,Comoros,Sub-Saharan Africa,140,3.956,0.04797,0.23906,0.79273,0.36315,0.22917,0.199,0.17441,1.95812,0,2019,Comoros,Africa,Eastern Africa,806153,1862
700,Uganda,Sub-Saharan Africa,141,3.931,0.04317,0.21102,1.13299,0.33861,0.45727,0.07267,0.29066,1.42766,0,2015,Uganda,Africa,Eastern Africa,33860700,241550
701,Uganda,Sub-Saharan Africa,141,3.931,0.04317,0.21102,1.13299,0.33861,0.45727,0.07267,0.29066,1.42766,0,2018,Uganda,Africa,Eastern Africa,33860700,241550
702,Uganda,Sub-Saharan Africa,141,3.931,0.04317,0.21102,1.13299,0.33861,0.45727,0.07267,0.29066,1.42766,0,2015,Uganda,Africa,Eastern Africa,33860700,241550
703,Uganda,Sub-Saharan Africa,141,3.931,0.04317,0.21102,1.13299,0.33861,0.45727,0.07267,0.29066,1.42766,0,2019,Uganda,Africa,Eastern Africa,33860700,241550
704,Uganda,Sub-Saharan Africa,141,3.931,0.04317,0.21102,1.13299,0.33861,0.45727,0.07267,0.29066,1.42766,0,2017,Uganda,Africa,Eastern Africa,33860700,241550
705,Senegal,Sub-Saharan Africa,142,3.904,0.03608,0.36498,0.97619,0.4354,0.36772,0.10713,0.20843,1.44395,0,2018,Senegal,Africa,Western Africa,14799859,196722
706,Senegal,Sub-Saharan Africa,142,3.904,0.03608,0.36498,0.97619,0.4354,0.36772,0.10713,0.20843,1.44395,0,2017,Senegal,Africa,Western Africa,14799859,196722
707,Senegal,Sub-Saharan Africa,142,3.904,0.03608,0.36498,0.97619,0.4354,0.36772,0.10713,0.20843,1.44395,0,2015,Senegal,Africa,Western Africa,14799859,196722
708,Senegal,Sub-Saharan Africa,142,3.904,0.03608,0.36498,0.97619,0.4354,0.36772,0.10713,0.20843,1.44395,0,2019,Senegal,Africa,Western Africa,14799859,196722
709,Senegal,Sub-Saharan Africa,142,3.904,0.03608,0.36498,0.97619,0.4354,0.36772,0.10713,0.20843,1.44395,0,2015,Senegal,Africa,Western Africa,14799859,196722
710,Gabon,Sub-Saharan Africa,143,3.896,0.04547,0.99355,0.90528,0.43372,0.31914,0.11091,0.06822,0.99895,0,2015,Gabon,Africa,Middle Africa,1802278,267668
711,Gabon,Sub-Saharan Africa,143,3.896,0.04547,0.99355,0.90528,0.43372,0.31914,0.11091,0.06822,0.99895,0,2015,Gabon,Africa,Middle Africa,1802278,267668
712,Gabon,Sub-Saharan Africa,143,3.896,0.04547,0.99355,0.90528,0.43372,0.31914,0.11091,0.06822,0.99895,0,2019,Gabon,Africa,Middle Africa,1802278,267668
713,Gabon,Sub-Saharan Africa,143,3.896,0.04547,0.99355,0.90528,0.43372,0.31914,0.11091,0.06822,0.99895,0,2017,Gabon,Africa,Middle Africa,1802278,267668
714,Gabon,Sub-Saharan Africa,143,3.896,0.04547,0.99355,0.90528,0.43372,0.31914,0.11091,0.06822,0.99895,0,2018,Gabon,Africa,Middle Africa,1802278,267668
715,Niger,Sub-Saharan Africa,144,3.845,0.03602,0.0694,0.77265,0.29707,0.47692,0.15639,0.19387,1.87877,0,2017,Niger,Africa,Western Africa,20715000,1267000
716,Niger,Sub-Saharan Africa,144,3.845,0.03602,0.0694,0.77265,0.29707,0.47692,0.15639,0.19387,1.87877,0,2015,Niger,Africa,Western Africa,20715000,1267000
717,Niger,Sub-Saharan Africa,144,3.845,0.03602,0.0694,0.77265,0.29707,0.47692,0.15639,0.19387,1.87877,0,2018,Niger,Africa,Western Africa,20715000,1267000
718,Niger,Sub-Saharan Africa,144,3.845,0.03602,0.0694,0.77265,0.29707,0.47692,0.15639,0.19387,1.87877,0,2019,Niger,Africa,Western Africa,20715000,1267000
719,Niger,Sub-Saharan Africa,144,3.845,0.03602,0.0694,0.77265,0.29707,0.47692,0.15639,0.19387,1.87877,0,2015,Niger,Africa,Western Africa,20715000,1267000
720,Cambodia,Southeastern Asia,145,3.819,0.05069,0.46038,0.62736,0.61114,0.66246,0.07247,0.40359,0.98195,0,2019,Cambodia,Asia,South-Eastern Asia,15626444,181035
721,Cambodia,Southeastern Asia,145,3.819,0.05069,0.46038,0.62736,0.61114,0.66246,0.07247,0.40359,0.98195,0,2015,Cambodia,Asia,South-Eastern Asia,15626444,181035
722,Cambodia,Southeastern Asia,145,3.819,0.05069,0.46038,0.62736,0.61114,0.66246,0.07247,0.40359,0.98195,0,2017,Cambodia,Asia,South-Eastern Asia,15626444,181035
723,Cambodia,Southeastern Asia,145,3.819,0.05069,0.46038,0.62736,0.61114,0.66246,0.07247,0.40359,0.98195,0,2018,Cambodia,Asia,South-Eastern Asia,15626444,181035
724,Cambodia,Southeastern Asia,145,3.819,0.05069,0.46038,0.62736,0.61114,0.66246,0.07247,0.40359,0.98195,0,2015,Cambodia,Asia,South-Eastern Asia,15626444,181035
725,Tanzania,Sub-Saharan Africa,146,3.781,0.05061,0.2852,1.00268,0.38215,0.32878,0.05747,0.34377,1.38079,0,2015,,,,,
726,Tanzania,Sub-Saharan Africa,146,3.781,0.05061,0.2852,1.00268,0.38215,0.32878,0.05747,0.34377,1.38079,0,2019,,,,,
727,Tanzania,Sub-Saharan Africa,146,3.781,0.05061,0.2852,1.00268,0.38215,0.32878,0.05747,0.34377,1.38079,0,2018,,,,,
728,Tanzania,Sub-Saharan Africa,146,3.781,0.05061,0.2852,1.00268,0.38215,0.32878,0.05747,0.34377,1.38079,0,2015,,,,,
729,Tanzania,Sub-Saharan Africa,146,3.781,0.05061,0.2852,1.00268,0.38215,0.32878,0.05747,0.34377,1.38079,0,2017,,,,,
730,Madagascar,Sub-Saharan Africa,147,3.681,0.03633,0.20824,0.66801,0.46721,0.19184,0.08124,0.21333,1.851,0,2017,Madagascar,Africa,Eastern Africa,22434363,587041
731,Madagascar,Sub-Saharan Africa,147,3.681,0.03633,0.20824,0.66801,0.46721,0.19184,0.08124,0.21333,1.851,0,2015,Madagascar,Africa,Eastern Africa,22434363,587041
732,Madagascar,Sub-Saharan Africa,147,3.681,0.03633,0.20824,0.66801,0.46721,0.19184,0.08124,0.21333,1.851,0,2019,Madagascar,Africa,Eastern Africa,22434363,587041
733,Madagascar,Sub-Saharan Africa,147,3.681,0.03633,0.20824,0.66801,0.46721,0.19184,0.08124,0.21333,1.851,0,2015,Madagascar,Africa,Eastern Africa,22434363,587041
734,Madagascar,Sub-Saharan Africa,147,3.681,0.03633,0.20824,0.66801,0.46721,0.19184,0.08124,0.21333,1.851,0,2018,Madagascar,Africa,Eastern Africa,22434363,587041
735,Central African Republic,Sub-Saharan Africa,148,3.678,0.06112,0.0785,1.13299,0.06699,0.48879,0.08289,0.23835,2.7223,0,2019,Central African Republic,Africa,Middle Africa,4998000,622984
736,Central African Republic,Sub-Saharan Africa,148,3.678,0.06112,0.0785,1.13299,0.06699,0.48879,0.08289,0.23835,2.7223,0,2018,Central African Republic,Africa,Middle Africa,4998000,622984
737,Central African Republic,Sub-Saharan Africa,148,3.678,0.06112,0.0785,1.13299,0.06699,0.48879,0.08289,0.23835,2.7223,0,2017,Central African Republic,Africa,Middle Africa,4998000,622984
738,Central African Republic,Sub-Saharan Africa,148,3.678,0.06112,0.0785,1.13299,0.06699,0.48879,0.08289,0.23835,2.7223,0,2015,Central African Republic,Africa,Middle Africa,4998000,622984
739,Central African Republic,Sub-Saharan Africa,148,3.678,0.06112,0.0785,1.13299,0.06699,0.48879,0.08289,0.23835,2.7223,0,2015,Central African Republic,Africa,Middle Africa,4998000,622984
740,Chad,Sub-Saharan Africa,149,3.667,0.0383,0.34193,0.76062,0.1501,0.23501,0.05269,0.18386,1.94296,0,2017,Chad,Africa,Middle Africa,14497000,1284000
741,Chad,Sub-Saharan Africa,149,3.667,0.0383,0.34193,0.76062,0.1501,0.23501,0.05269,0.18386,1.94296,0,2018,Chad,Africa,Middle Africa,14497000,1284000
742,Chad,Sub-Saharan Africa,149,3.667,0.0383,0.34193,0.76062,0.1501,0.23501,0.05269,0.18386,1.94296,0,2019,Chad,Africa,Middle Africa,14497000,1284000
743,Chad,Sub-Saharan Africa,149,3.667,0.0383,0.34193,0.76062,0.1501,0.23501,0.05269,0.18386,1.94296,0,2015,Chad,Africa,Middle Africa,14497000,1284000
744,Chad,Sub-Saharan Africa,149,3.667,0.0383,0.34193,0.76062,0.1501,0.23501,0.05269,0.18386,1.94296,0,2015,Chad,Africa,Middle Africa,14497000,1284000
745,Guinea,Sub-Saharan Africa,150,3.656,0.0359,0.17417,0.46475,0.24009,0.37725,0.12139,0.28657,1.99172,0,2017,Guinea,Africa,Western Africa,12947000,245857
746,Guinea,Sub-Saharan Africa,150,3.656,0.0359,0.17417,0.46475,0.24009,0.37725,0.12139,0.28657,1.99172,0,2018,Guinea,Africa,Western Africa,12947000,245857
747,Guinea,Sub-Saharan Africa,150,3.656,0.0359,0.17417,0.46475,0.24009,0.37725,0.12139,0.28657,1.99172,0,2015,Guinea,Africa,Western Africa,12947000,245857
748,Guinea,Sub-Saharan Africa,150,3.656,0.0359,0.17417,0.46475,0.24009,0.37725,0.12139,0.28657,1.99172,0,2019,Guinea,Africa,Western Africa,12947000,245857
749,Guinea,Sub-Saharan Africa,150,3.656,0.0359,0.17417,0.46475,0.24009,0.37725,0.12139,0.28657,1.99172,0,2015,Guinea,Africa,Western Africa,12947000,245857
750,Ivory Coast,Sub-Saharan Africa,151,3.655,0.05141,0.46534,0.77115,0.15185,0.46866,0.17922,0.20165,1.41723,0,2019,,,,,
751,Ivory Coast,Sub-Saharan Africa,151,3.655,0.05141,0.46534,0.77115,0.15185,0.46866,0.17922,0.20165,1.41723,0,2017,,,,,
752,Ivory Coast,Sub-Saharan Africa,151,3.655,0.05141,0.46534,0.77115,0.15185,0.46866,0.17922,0.20165,1.41723,0,2015,,,,,
753,Ivory Coast,Sub-Saharan Africa,151,3.655,0.05141,0.46534,0.77115,0.15185,0.46866,0.17922,0.20165,1.41723,0,2015,,,,,
754,Ivory Coast,Sub-Saharan Africa,151,3.655,0.05141,0.46534,0.77115,0.15185,0.46866,0.17922,0.20165,1.41723,0,2018,,,,,
755,Burkina Faso,Sub-Saharan Africa,152,3.587,0.04324,0.25812,0.85188,0.27125,0.39493,0.12832,0.21747,1.46494,0,2018,Burkina Faso,Africa,Western Africa,19034397,272967
756,Burkina Faso,Sub-Saharan Africa,152,3.587,0.04324,0.25812,0.85188,0.27125,0.39493,0.12832,0.21747,1.46494,0,2015,Burkina Faso,Africa,Western Africa,19034397,272967
757,Burkina Faso,Sub-Saharan Africa,152,3.587,0.04324,0.25812,0.85188,0.27125,0.39493,0.12832,0.21747,1.46494,0,2017,Burkina Faso,Africa,Western Africa,19034397,272967
758,Burkina Faso,Sub-Saharan Africa,152,3.587,0.04324,0.25812,0.85188,0.27125,0.39493,0.12832,0.21747,1.46494,0,2015,Burkina Faso,Africa,Western Africa,19034397,272967
759,Burkina Faso,Sub-Saharan Africa,152,3.587,0.04324,0.25812,0.85188,0.27125,0.39493,0.12832,0.21747,1.46494,0,2019,Burkina Faso,Africa,Western Africa,19034397,272967
760,Afghanistan,Southern Asia,153,3.575,0.03084,0.31982,0.30285,0.30335,0.23414,0.09719,0.3651,1.9521,0,2018,Afghanistan,Asia,Southern Asia,27657145,652230
761,Afghanistan,Southern Asia,153,3.575,0.03084,0.31982,0.30285,0.30335,0.23414,0.09719,0.3651,1.9521,0,2015,Afghanistan,Asia,Southern Asia,27657145,652230
762,Afghanistan,Southern Asia,153,3.575,0.03084,0.31982,0.30285,0.30335,0.23414,0.09719,0.3651,1.9521,0,2015,Afghanistan,Asia,Southern Asia,27657145,652230
763,Afghanistan,Southern Asia,153,3.575,0.03084,0.31982,0.30285,0.30335,0.23414,0.09719,0.3651,1.9521,0,2017,Afghanistan,Asia,Southern Asia,27657145,652230
764,Afghanistan,Southern Asia,153,3.575,0.03084,0.31982,0.30285,0.30335,0.23414,0.09719,0.3651,1.9521,0,2019,Afghanistan,Asia,Southern Asia,27657145,652230
765,Rwanda,Sub-Saharan Africa,154,3.465,0.03464,0.22208,0.7737,0.42864,0.59201,0.19034,0.22628,0.67042,0,2018,Rwanda,Africa,Eastern Africa,11553188,26338
766,Rwanda,Sub-Saharan Africa,154,3.465,0.03464,0.22208,0.7737,0.42864,0.59201,0.19034,0.22628,0.67042,0,2019,Rwanda,Africa,Eastern Africa,11553188,26338
767,Rwanda,Sub-Saharan Africa,154,3.465,0.03464,0.22208,0.7737,0.42864,0.59201,0.19034,0.22628,0.67042,0,2017,Rwanda,Africa,Eastern Africa,11553188,26338
